amostra,botao,bruto,pct,tempC,estado
2033,0,512,50.05,50.05,NORMAL
2034,0,512,50.05,50.05,NORMAL
2035,0,512,50.05,50.05,NORMAL
2036,0,512,50.05,50.05,NORMAL
2037,0,512,50.05,50.05,NORMAL
2038,0,512,50.05,50.05,NORMAL
2039,0,512,50.05,50.05,NORMAL
2040,0,512,50.05,50.05,NORMAL
2041,0,512,50.05,50.05,NORMAL
2042,0,512,50.05,50.05,NORMAL
2043,0,512,50.05,50.05,NORMAL
2044,0,512,50.05,50.05,NORMAL
2045,0,512,50.05,50.05,NORMAL
2046,0,512,50.05,50.05,NORMAL
2047,0,512,50.05,50.05,NORMAL
2048,0,512,50.05,50.05,NORMAL
2049,0,512,50.05,50.05,NORMAL
2050,0,512,50.05,50.05,NORMAL
2051,0,512,50.05,50.05,NORMAL
2052,0,512,50.05,50.05,NORMAL
2053,0,512,50.05,50.05,NORMAL
2054,0,512,50.05,50.05,NORMAL
2055,0,512,50.05,50.05,NORMAL
2056,0,512,50.05,50.05,NORMAL
2057,0,512,50.05,50.05,NORMAL
2058,0,512,50.05,50.05,NORMAL
2059,0,512,50.05,50.05,NORMAL
2060,0,512,50.05,50.05,NORMAL
2061,0,512,50.05,50.05,NORMAL
2062,0,512,50.05,50.05,NORMAL
2063,0,512,50.05,50.05,NORMAL
2064,0,512,50.05,50.05,NORMAL
2065,0,512,50.05,50.05,NORMAL
2066,0,512,50.05,50.05,NORMAL
2067,0,512,50.05,50.05,NORMAL
2068,0,512,50.05,50.05,NORMAL
2069,0,512,50.05,50.05,NORMAL
2070,0,512,50.05,50.05,NORMAL
2071,0,512,50.05,50.05,NORMAL
2072,0,512,50.05,50.05,NORMAL
2073,0,512,50.05,50.05,NORMAL
2074,0,512,50.05,50.05,NORMAL
2075,0,512,50.05,50.05,NORMAL
2076,0,512,50.05,50.05,NORMAL
2077,0,512,50.05,50.05,NORMAL
2078,0,512,50.05,50.05,NORMAL
2079,0,512,50.05,50.05,NORMAL
2080,0,512,50.05,50.05,NORMAL
2081,0,512,50.05,50.05,NORMAL
2082,0,512,50.05,50.05,NORMAL
2083,0,512,50.05,50.05,NORMAL
2084,0,512,50.05,50.05,NORMAL
2085,0,512,50.05,50.05,NORMAL
2086,0,512,50.05,50.05,NORMAL
2087,0,512,50.05,50.05,NORMAL
2088,0,512,50.05,50.05,NORMAL
2089,0,512,50.05,50.05,NORMAL
2090,0,512,50.05,50.05,NORMAL
2091,0,512,50.05,50.05,NORMAL
2092,0,512,50.05,50.05,NORMAL
2093,0,512,50.05,50.05,NORMAL
2094,0,512,50.05,50.05,NORMAL
2095,0,512,50.05,50.05,NORMAL
2096,0,512,50.05,50.05,NORMAL
2097,0,512,50.05,50.05,NORMAL
2098,0,512,50.05,50.05,NORMAL
2099,0,512,50.05,50.05,NORMAL
2100,0,512,50.05,50.05,NORMAL
2101,0,512,50.05,50.05,NORMAL
2102,0,512,50.05,50.05,NORMAL
2103,0,512,50.05,50.05,NORMAL
2104,0,512,50.05,50.05,NORMAL
2105,0,512,50.05,50.05,NORMAL
2106,0,512,50.05,50.05,NORMAL
2107,0,512,50.05,50.05,NORMAL
2108,0,512,50.05,50.05,NORMAL
2109,0,512,50.05,50.05,NORMAL
2110,0,512,50.05,50.05,NORMAL
2111,0,512,50.05,50.05,NORMAL
2112,0,512,50.05,50.05,NORMAL
2113,0,512,50.05,50.05,NORMAL
2114,0,512,50.05,50.05,NORMAL
2115,0,512,50.05,50.05,NORMAL
2116,0,512,50.05,50.05,NORMAL
2117,0,512,50.05,50.05,NORMAL
2118,0,512,50.05,50.05,NORMAL
2119,0,512,50.05,50.05,NORMAL
2120,0,512,50.05,50.05,NORMAL
2121,0,512,50.05,50.05,NORMAL
2122,0,512,50.05,50.05,NORMAL
2123,0,512,50.05,50.05,NORMAL
2124,0,512,50.05,50.05,NORMAL
2125,0,512,50.05,50.05,NORMAL
2126,0,512,50.05,50.05,NORMAL
2127,0,512,50.05,50.05,NORMAL
2128,0,512,50.05,50.05,NORMAL
2129,0,512,50.05,50.05,NORMAL
2130,0,512,50.05,50.05,NORMAL
2131,0,512,50.05,50.05,NORMAL
2132,0,512,50.05,50.05,NORMAL
2133,0,512,50.05,50.05,NORMAL
2134,0,512,50.05,50.05,NORMAL
2135,0,512,50.05,50.05,NORMAL
2136,0,512,50.05,50.05,NORMAL
2137,0,512,50.05,50.05,NORMAL
2138,0,512,50.05,50.05,NORMAL
2139,0,512,50.05,50.05,NORMAL
2140,0,512,50.05,50.05,NORMAL
2141,0,512,50.05,50.05,NORMAL
2142,0,512,50.05,50.05,NORMAL
2143,0,512,50.05,50.05,NORMAL
2144,0,512,50.05,50.05,NORMAL
2145,0,512,50.05,50.05,NORMAL
2146,0,512,50.05,50.05,NORMAL
2147,0,512,50.05,50.05,NORMAL
2148,0,512,50.05,50.05,NORMAL
2149,0,512,50.05,50.05,NORMAL
2150,0,512,50.05,50.05,NORMAL
2151,0,512,50.05,50.05,NORMAL
2152,0,512,50.05,50.05,NORMAL
2153,0,512,50.05,50.05,NORMAL
2154,0,512,50.05,50.05,NORMAL
2155,0,512,50.05,50.05,NORMAL
2156,0,512,50.05,50.05,NORMAL
2157,0,512,50.05,50.05,NORMAL
2158,0,512,50.05,50.05,NORMAL
2159,0,512,50.05,50.05,NORMAL
2160,0,512,50.05,50.05,NORMAL
2161,0,512,50.05,50.05,NORMAL
2162,0,512,50.05,50.05,NORMAL
2163,0,512,50.05,50.05,NORMAL
2164,0,512,50.05,50.05,NORMAL
2165,0,512,50.05,50.05,NORMAL
2166,0,512,50.05,50.05,NORMAL
2167,0,512,50.05,50.05,NORMAL
2168,0,512,50.05,50.05,NORMAL
2169,0,512,50.05,50.05,NORMAL
2170,0,512,50.05,50.05,NORMAL
2171,0,512,50.05,50.05,NORMAL
2172,0,512,50.05,50.05,NORMAL
2173,0,512,50.05,50.05,NORMAL
2174,0,512,50.05,50.05,NORMAL
2175,0,512,50.05,50.05,NORMAL
2176,0,512,50.05,50.05,NORMAL
2177,0,512,50.05,50.05,NORMAL
2178,0,512,50.05,50.05,NORMAL
2179,0,512,50.05,50.05,NORMAL
2180,0,512,50.05,50.05,NORMAL
2181,0,512,50.05,50.05,NORMAL
2182,0,512,50.05,50.05,NORMAL
2183,0,512,50.05,50.05,NORMAL
2184,0,512,50.05,50.05,NORMAL
2185,0,512,50.05,50.05,NORMAL
2186,0,512,50.05,50.05,NORMAL
2187,0,512,50.05,50.05,NORMAL
2188,0,512,50.05,50.05,NORMAL
2189,0,512,50.05,50.05,NORMAL
2190,0,512,50.05,50.05,NORMAL
2191,0,512,50.05,50.05,NORMAL
2192,0,512,50.05,50.05,NORMAL
2193,0,512,50.05,50.05,NORMAL
2194,0,512,50.05,50.05,NORMAL
2195,0,512,50.05,50.05,NORMAL
2196,0,512,50.05,50.05,NORMAL
2197,0,512,50.05,50.05,NORMAL
2198,0,512,50.05,50.05,NORMAL
2199,0,512,50.05,50.05,NORMAL
2200,0,512,50.05,50.05,NORMAL
2201,0,512,50.05,50.05,NORMAL
2202,0,512,50.05,50.05,NORMAL
2203,0,512,50.05,50.05,NORMAL
2204,0,512,50.05,50.05,NORMAL
2205,0,512,50.05,50.05,NORMAL
2206,0,512,50.05,50.05,NORMAL
2207,0,512,50.05,50.05,NORMAL
2208,0,512,50.05,50.05,NORMAL
2209,0,512,50.05,50.05,NORMAL
2210,0,512,50.05,50.05,NORMAL
2211,0,512,50.05,50.05,NORMAL
2212,0,512,50.05,50.05,NORMAL
2213,0,512,50.05,50.05,NORMAL
2214,0,512,50.05,50.05,NORMAL
2215,0,512,50.05,50.05,NORMAL
2216,0,512,50.05,50.05,NORMAL
2217,0,512,50.05,50.05,NORMAL
2218,0,512,50.05,50.05,NORMAL
2219,0,512,50.05,50.05,NORMAL
2220,0,512,50.05,50.05,NORMAL
2221,0,512,50.05,50.05,NORMAL
2222,0,512,50.05,50.05,NORMAL
2223,0,512,50.05,50.05,NORMAL
2224,0,512,50.05,50.05,NORMAL
2225,0,512,50.05,50.05,NORMAL
2226,0,512,50.05,50.05,NORMAL
2227,0,512,50.05,50.05,NORMAL
2228,0,512,50.05,50.05,NORMAL
2229,0,512,50.05,50.05,NORMAL
2230,0,512,50.05,50.05,NORMAL
2231,0,512,50.05,50.05,NORMAL
2232,0,512,50.05,50.05,NORMAL
2233,0,512,50.05,50.05,NORMAL
2234,0,512,50.05,50.05,NORMAL
2235,0,512,50.05,50.05,NORMAL
2236,0,512,50.05,50.05,NORMAL
2237,0,512,50.05,50.05,NORMAL
2238,0,512,50.05,50.05,NORMAL
2239,0,512,50.05,50.05,NORMAL
2240,0,512,50.05,50.05,NORMAL
2241,0,512,50.05,50.05,NORMAL
2242,0,512,50.05,50.05,NORMAL
2243,0,512,50.05,50.05,NORMAL
2244,0,512,50.05,50.05,NORMAL
2245,0,512,50.05,50.05,NORMAL
2246,0,512,50.05,50.05,NORMAL
2247,0,512,50.05,50.05,NORMAL
2248,0,512,50.05,50.05,NORMAL
2249,0,512,50.05,50.05,NORMAL
2250,0,512,50.05,50.05,NORMAL
2251,0,512,50.05,50.05,NORMAL
2252,0,512,50.05,50.05,NORMAL
2253,0,512,50.05,50.05,NORMAL
2254,0,512,50.05,50.05,NORMAL
2255,0,512,50.05,50.05,NORMAL
2256,0,512,50.05,50.05,NORMAL
2257,0,512,50.05,50.05,NORMAL
2258,0,512,50.05,50.05,NORMAL
2259,0,512,50.05,50.05,NORMAL
2260,0,512,50.05,50.05,NORMAL
2261,0,512,50.05,50.05,NORMAL
2262,0,512,50.05,50.05,NORMAL
2263,0,512,50.05,50.05,NORMAL
2264,0,512,50.05,50.05,NORMAL
2265,0,512,50.05,50.05,NORMAL
2266,0,512,50.05,50.05,NORMAL
2267,0,512,50.05,50.05,NORMAL
2268,0,512,50.05,50.05,NORMAL
2269,0,512,50.05,50.05,NORMAL
2270,0,512,50.05,50.05,NORMAL
2271,0,512,50.05,50.05,NORMAL
2272,0,512,50.05,50.05,NORMAL
2273,0,512,50.05,50.05,NORMAL
2274,0,512,50.05,50.05,NORMAL
2275,0,512,50.05,50.05,NORMAL
2276,0,512,50.05,50.05,NORMAL
2277,0,512,50.05,50.05,NORMAL
2278,0,512,50.05,50.05,NORMAL
2279,0,512,50.05,50.05,NORMAL
2280,0,512,50.05,50.05,NORMAL
2281,0,512,50.05,50.05,NORMAL
2282,0,512,50.05,50.05,NORMAL
2283,0,512,50.05,50.05,NORMAL
2284,0,512,50.05,50.05,NORMAL
2285,0,512,50.05,50.05,NORMAL
2286,0,512,50.05,50.05,NORMAL
2287,0,512,50.05,50.05,NORMAL
2288,0,512,50.05,50.05,NORMAL
2289,0,512,50.05,50.05,NORMAL
2290,0,512,50.05,50.05,NORMAL
2291,0,512,50.05,50.05,NORMAL
2292,0,512,50.05,50.05,NORMAL
2293,0,512,50.05,50.05,NORMAL
2294,0,512,50.05,50.05,NORMAL
2295,0,512,50.05,50.05,NORMAL
2296,0,512,50.05,50.05,NORMAL
2297,0,512,50.05,50.05,NORMAL
2298,0,512,50.05,50.05,NORMAL
2299,0,512,50.05,50.05,NORMAL
2300,0,512,50.05,50.05,NORMAL
2301,0,512,50.05,50.05,NORMAL
2302,0,512,50.05,50.05,NORMAL
2303,0,512,50.05,50.05,NORMAL
2304,0,512,50.05,50.05,NORMAL
2305,0,512,50.05,50.05,NORMAL
2306,0,512,50.05,50.05,NORMAL
2307,0,512,50.05,50.05,NORMAL
2308,0,512,50.05,50.05,NORMAL
2309,0,512,50.05,50.05,NORMAL
2310,0,512,50.05,50.05,NORMAL
2311,0,512,50.05,50.05,NORMAL
2312,0,512,50.05,50.05,NORMAL
2313,0,512,50.05,50.05,NORMAL
2314,0,512,50.05,50.05,NORMAL
2315,0,512,50.05,50.05,NORMAL
2316,0,512,50.05,50.05,NORMAL
2317,0,512,50.05,50.05,NORMAL
2318,0,512,50.05,50.05,NORMAL
2319,0,512,50.05,50.05,NORMAL
2320,0,512,50.05,50.05,NORMAL
2321,0,512,50.05,50.05,NORMAL
2322,0,512,50.05,50.05,NORMAL
2323,0,512,50.05,50.05,NORMAL
2324,0,512,50.05,50.05,NORMAL
2325,0,512,50.05,50.05,NORMAL
2326,0,512,50.05,50.05,NORMAL
2327,0,512,50.05,50.05,NORMAL
2328,0,512,50.05,50.05,NORMAL
2329,0,512,50.05,50.05,NORMAL
2330,0,512,50.05,50.05,NORMAL
2331,0,512,50.05,50.05,NORMAL
2332,0,512,50.05,50.05,NORMAL
2333,0,512,50.05,50.05,NORMAL
2334,0,512,50.05,50.05,NORMAL
2335,0,512,50.05,50.05,NORMAL
2336,0,512,50.05,50.05,NORMAL
2337,0,512,50.05,50.05,NORMAL
2338,0,512,50.05,50.05,NORMAL
2339,0,512,50.05,50.05,NORMAL
2340,0,512,50.05,50.05,NORMAL
2341,0,512,50.05,50.05,NORMAL
2342,0,512,50.05,50.05,NORMAL
2343,0,512,50.05,50.05,NORMAL
2344,0,512,50.05,50.05,NORMAL
2345,0,512,50.05,50.05,NORMAL
2346,0,512,50.05,50.05,NORMAL
2347,0,512,50.05,50.05,NORMAL
2348,0,512,50.05,50.05,NORMAL
2349,0,512,50.05,50.05,NORMAL
2350,0,512,50.05,50.05,NORMAL
2351,0,512,50.05,50.05,NORMAL
2352,0,512,50.05,50.05,NORMAL
2353,0,512,50.05,50.05,NORMAL
2354,0,512,50.05,50.05,NORMAL
2355,0,512,50.05,50.05,NORMAL
2356,0,512,50.05,50.05,NORMAL
2357,0,512,50.05,50.05,NORMAL
2358,0,512,50.05,50.05,NORMAL
2359,0,512,50.05,50.05,NORMAL
2360,0,512,50.05,50.05,NORMAL
2361,0,512,50.05,50.05,NORMAL
2362,0,512,50.05,50.05,NORMAL
2363,0,512,50.05,50.05,NORMAL
2364,0,512,50.05,50.05,NORMAL
2365,0,512,50.05,50.05,NORMAL
2366,0,512,50.05,50.05,NORMAL
2367,0,512,50.05,50.05,NORMAL
2368,0,512,50.05,50.05,NORMAL
2369,0,512,50.05,50.05,NORMAL
2370,0,512,50.05,50.05,NORMAL
2371,0,512,50.05,50.05,NORMAL
2372,0,512,50.05,50.05,NORMAL
2373,0,512,50.05,50.05,NORMAL
2374,0,512,50.05,50.05,NORMAL
2375,0,512,50.05,50.05,NORMAL
2376,0,512,50.05,50.05,NORMAL
2377,0,512,50.05,50.05,NORMAL
2378,0,512,50.05,50.05,NORMAL
2379,0,512,50.05,50.05,NORMAL
2380,0,512,50.05,50.05,NORMAL
2381,0,512,50.05,50.05,NORMAL
2382,0,512,50.05,50.05,NORMAL
2383,0,512,50.05,50.05,NORMAL
2384,0,512,50.05,50.05,NORMAL
2385,0,512,50.05,50.05,NORMAL
2386,0,512,50.05,50.05,NORMAL
2387,0,512,50.05,50.05,NORMAL
2388,0,512,50.05,50.05,NORMAL
2389,0,512,50.05,50.05,NORMAL
2390,0,512,50.05,50.05,NORMAL
2391,0,512,50.05,50.05,NORMAL
2392,0,512,50.05,50.05,NORMAL
2393,0,512,50.05,50.05,NORMAL
2394,0,512,50.05,50.05,NORMAL
2395,0,512,50.05,50.05,NORMAL
2396,0,512,50.05,50.05,NORMAL
2397,0,512,50.05,50.05,NORMAL
2398,0,512,50.05,50.05,NORMAL
2399,0,512,50.05,50.05,NORMAL
2400,0,512,50.05,50.05,NORMAL
2401,0,512,50.05,50.05,NORMAL
2402,0,512,50.05,50.05,NORMAL
2403,0,512,50.05,50.05,NORMAL
2404,0,512,50.05,50.05,NORMAL
2405,0,512,50.05,50.05,NORMAL
2406,0,512,50.05,50.05,NORMAL
2407,0,512,50.05,50.05,NORMAL
2408,0,512,50.05,50.05,NORMAL
2409,0,512,50.05,50.05,NORMAL
2410,0,512,50.05,50.05,NORMAL
2411,0,512,50.05,50.05,NORMAL
2412,0,512,50.05,50.05,NORMAL
2413,0,512,50.05,50.05,NORMAL
2414,0,512,50.05,50.05,NORMAL
2415,0,512,50.05,50.05,NORMAL
2416,0,512,50.05,50.05,NORMAL
2417,0,512,50.05,50.05,NORMAL
2418,0,512,50.05,50.05,NORMAL
2419,0,512,50.05,50.05,NORMAL
2420,0,512,50.05,50.05,NORMAL
2421,0,512,50.05,50.05,NORMAL
2422,0,512,50.05,50.05,NORMAL
2423,0,512,50.05,50.05,NORMAL
2424,0,512,50.05,50.05,NORMAL
2425,0,512,50.05,50.05,NORMAL
2426,0,512,50.05,50.05,NORMAL
2427,0,512,50.05,50.05,NORMAL
2428,0,512,50.05,50.05,NORMAL
2429,0,512,50.05,50.05,NORMAL
2430,0,512,50.05,50.05,NORMAL
2431,0,512,50.05,50.05,NORMAL
2432,0,512,50.05,50.05,NORMAL
2433,0,512,50.05,50.05,NORMAL
2434,0,512,50.05,50.05,NORMAL
2435,0,512,50.05,50.05,NORMAL
2436,0,512,50.05,50.05,NORMAL
2437,0,512,50.05,50.05,NORMAL
2438,0,512,50.05,50.05,NORMAL
2439,0,512,50.05,50.05,NORMAL
2440,0,512,50.05,50.05,NORMAL
2441,0,512,50.05,50.05,NORMAL
2442,0,512,50.05,50.05,NORMAL
2443,0,512,50.05,50.05,NORMAL
2444,0,512,50.05,50.05,NORMAL
2445,0,512,50.05,50.05,NORMAL
2446,0,512,50.05,50.05,NORMAL
2447,0,512,50.05,50.05,NORMAL
2448,0,512,50.05,50.05,NORMAL
2449,0,512,50.05,50.05,NORMAL
2450,0,512,50.05,50.05,NORMAL
2451,0,512,50.05,50.05,NORMAL
2452,0,512,50.05,50.05,NORMAL
2453,0,512,50.05,50.05,NORMAL
2454,0,512,50.05,50.05,NORMAL
2455,0,512,50.05,50.05,NORMAL
2456,0,512,50.05,50.05,NORMAL
2457,0,512,50.05,50.05,NORMAL
2458,0,512,50.05,50.05,NORMAL
2459,0,512,50.05,50.05,NORMAL
2460,0,512,50.05,50.05,NORMAL
2461,0,512,50.05,50.05,NORMAL
2462,0,512,50.05,50.05,NORMAL
2463,0,512,50.05,50.05,NORMAL
2464,0,512,50.05,50.05,NORMAL
2465,0,512,50.05,50.05,NORMAL
2466,0,512,50.05,50.05,NORMAL
2467,0,512,50.05,50.05,NORMAL
2468,0,512,50.05,50.05,NORMAL
2469,0,512,50.05,50.05,NORMAL
2470,0,512,50.05,50.05,NORMAL
2471,0,512,50.05,50.05,NORMAL
2472,0,512,50.05,50.05,NORMAL
2473,0,512,50.05,50.05,NORMAL
2474,0,512,50.05,50.05,NORMAL
2475,0,512,50.05,50.05,NORMAL
2476,0,512,50.05,50.05,NORMAL
2477,0,512,50.05,50.05,NORMAL
2478,0,512,50.05,50.05,NORMAL
2479,0,512,50.05,50.05,NORMAL
2480,0,512,50.05,50.05,NORMAL
2481,0,512,50.05,50.05,NORMAL
2482,0,512,50.05,50.05,NORMAL
2483,0,512,50.05,50.05,NORMAL
2484,0,512,50.05,50.05,NORMAL
2485,0,512,50.05,50.05,NORMAL
2486,0,512,50.05,50.05,NORMAL
2487,0,512,50.05,50.05,NORMAL
2488,0,512,50.05,50.05,NORMAL
2489,0,512,50.05,50.05,NORMAL
2490,0,512,50.05,50.05,NORMAL
2491,0,512,50.05,50.05,NORMAL
2492,0,512,50.05,50.05,NORMAL
2493,0,512,50.05,50.05,NORMAL
2494,0,512,50.05,50.05,NORMAL
2495,0,512,50.05,50.05,NORMAL
2496,0,512,50.05,50.05,NORMAL
2497,0,512,50.05,50.05,NORMAL
2498,0,512,50.05,50.05,NORMAL
2499,0,512,50.05,50.05,NORMAL
2500,0,512,50.05,50.05,NORMAL
2501,0,512,50.05,50.05,NORMAL
2502,0,512,50.05,50.05,NORMAL
2503,0,512,50.05,50.05,NORMAL
2504,0,512,50.05,50.05,NORMAL
2505,0,512,50.05,50.05,NORMAL
2506,0,512,50.05,50.05,NORMAL
2507,0,512,50.05,50.05,NORMAL
2508,0,512,50.05,50.05,NORMAL
2509,0,512,50.05,50.05,NORMAL
2510,0,512,50.05,50.05,NORMAL
2511,0,512,50.05,50.05,NORMAL
2512,0,512,50.05,50.05,NORMAL
2513,0,512,50.05,50.05,NORMAL
2514,0,512,50.05,50.05,NORMAL
2515,0,512,50.05,50.05,NORMAL
2516,0,512,50.05,50.05,NORMAL
2517,0,512,50.05,50.05,NORMAL
2518,0,512,50.05,50.05,NORMAL
2519,0,512,50.05,50.05,NORMAL
2520,0,512,50.05,50.05,NORMAL
2521,0,512,50.05,50.05,NORMAL
2522,0,512,50.05,50.05,NORMAL
2523,0,512,50.05,50.05,NORMAL
2524,0,512,50.05,50.05,NORMAL
2525,0,512,50.05,50.05,NORMAL
2526,0,512,50.05,50.05,NORMAL
2527,0,512,50.05,50.05,NORMAL
2528,0,512,50.05,50.05,NORMAL
2529,0,512,50.05,50.05,NORMAL
2530,0,512,50.05,50.05,NORMAL
2531,0,512,50.05,50.05,NORMAL
2532,0,512,50.05,50.05,NORMAL
2533,0,512,50.05,50.05,NORMAL
2534,0,512,50.05,50.05,NORMAL
2535,0,512,50.05,50.05,NORMAL
2536,0,512,50.05,50.05,NORMAL
2537,0,512,50.05,50.05,NORMAL
2538,0,512,50.05,50.05,NORMAL
2539,0,512,50.05,50.05,NORMAL
2540,0,512,50.05,50.05,NORMAL
2541,0,512,50.05,50.05,NORMAL
2542,0,512,50.05,50.05,NORMAL
2543,0,512,50.05,50.05,NORMAL
2544,0,512,50.05,50.05,NORMAL
2545,0,512,50.05,50.05,NORMAL
2546,0,512,50.05,50.05,NORMAL
2547,0,512,50.05,50.05,NORMAL
2548,0,512,50.05,50.05,NORMAL
2549,0,512,50.05,50.05,NORMAL
2550,0,512,50.05,50.05,NORMAL
2551,0,512,50.05,50.05,NORMAL
2552,0,512,50.05,50.05,NORMAL
2553,0,512,50.05,50.05,NORMAL
2554,0,512,50.05,50.05,NORMAL
2555,0,512,50.05,50.05,NORMAL
2556,0,512,50.05,50.05,NORMAL
2557,0,512,50.05,50.05,NORMAL
2558,0,512,50.05,50.05,NORMAL
2559,0,512,50.05,50.05,NORMAL
2560,0,512,50.05,50.05,NORMAL
2561,0,512,50.05,50.05,NORMAL
2562,0,512,50.05,50.05,NORMAL
2563,0,512,50.05,50.05,NORMAL
2564,0,512,50.05,50.05,NORMAL
2565,0,512,50.05,50.05,NORMAL
2566,0,512,50.05,50.05,NORMAL
2567,0,512,50.05,50.05,NORMAL
2568,0,512,50.05,50.05,NORMAL
2569,0,512,50.05,50.05,NORMAL
2570,0,512,50.05,50.05,NORMAL
2571,0,512,50.05,50.05,NORMAL
2572,0,512,50.05,50.05,NORMAL
2573,0,512,50.05,50.05,NORMAL
2574,0,512,50.05,50.05,NORMAL
2575,0,512,50.05,50.05,NORMAL
2576,0,512,50.05,50.05,NORMAL
2577,0,512,50.05,50.05,NORMAL
2578,0,512,50.05,50.05,NORMAL
2579,0,512,50.05,50.05,NORMAL
2580,0,512,50.05,50.05,NORMAL
2581,0,512,50.05,50.05,NORMAL
2582,0,512,50.05,50.05,NORMAL
2583,0,512,50.05,50.05,NORMAL
2584,0,512,50.05,50.05,NORMAL
2585,0,512,50.05,50.05,NORMAL
2586,0,512,50.05,50.05,NORMAL
2587,0,512,50.05,50.05,NORMAL
2588,0,512,50.05,50.05,NORMAL
2589,0,512,50.05,50.05,NORMAL
2590,0,512,50.05,50.05,NORMAL
2591,0,512,50.05,50.05,NORMAL
2592,0,512,50.05,50.05,NORMAL
2593,0,512,50.05,50.05,NORMAL
2594,0,512,50.05,50.05,NORMAL
2595,0,512,50.05,50.05,NORMAL
2596,0,512,50.05,50.05,NORMAL
2597,0,512,50.05,50.05,NORMAL
2598,0,512,50.05,50.05,NORMAL
2599,0,512,50.05,50.05,NORMAL
2600,0,512,50.05,50.05,NORMAL
2601,0,512,50.05,50.05,NORMAL
2602,0,512,50.05,50.05,NORMAL
2603,0,512,50.05,50.05,NORMAL
2604,0,512,50.05,50.05,NORMAL
2605,0,512,50.05,50.05,NORMAL
2606,0,512,50.05,50.05,NORMAL
2607,0,512,50.05,50.05,NORMAL
2608,0,512,50.05,50.05,NORMAL
2609,0,512,50.05,50.05,NORMAL
2610,0,512,50.05,50.05,NORMAL
2611,0,512,50.05,50.05,NORMAL
2612,0,512,50.05,50.05,NORMAL
2613,0,512,50.05,50.05,NORMAL
2614,0,512,50.05,50.05,NORMAL
2615,0,512,50.05,50.05,NORMAL
2616,0,512,50.05,50.05,NORMAL
2617,0,512,50.05,50.05,NORMAL
2618,0,512,50.05,50.05,NORMAL
2619,0,512,50.05,50.05,NORMAL
2620,0,512,50.05,50.05,NORMAL
2621,0,512,50.05,50.05,NORMAL
2622,0,512,50.05,50.05,NORMAL
2623,0,512,50.05,50.05,NORMAL
2624,0,512,50.05,50.05,NORMAL
2625,0,512,50.05,50.05,NORMAL
2626,0,512,50.05,50.05,NORMAL
2627,0,512,50.05,50.05,NORMAL
2628,0,512,50.05,50.05,NORMAL
2629,0,512,50.05,50.05,NORMAL
2630,0,512,50.05,50.05,NORMAL
2631,0,512,50.05,50.05,NORMAL
2632,0,512,50.05,50.05,NORMAL
2633,0,512,50.05,50.05,NORMAL
2634,0,512,50.05,50.05,NORMAL
2635,0,512,50.05,50.05,NORMAL
2636,0,512,50.05,50.05,NORMAL
2637,0,512,50.05,50.05,NORMAL
2638,0,512,50.05,50.05,NORMAL
2639,0,512,50.05,50.05,NORMAL
2640,0,512,50.05,50.05,NORMAL
2641,0,512,50.05,50.05,NORMAL
2642,0,512,50.05,50.05,NORMAL
2643,0,512,50.05,50.05,NORMAL
2644,0,512,50.05,50.05,NORMAL
2645,0,512,50.05,50.05,NORMAL
2646,0,512,50.05,50.05,NORMAL
2647,0,512,50.05,50.05,NORMAL
2648,0,512,50.05,50.05,NORMAL
2649,0,512,50.05,50.05,NORMAL
2650,0,512,50.05,50.05,NORMAL
2651,0,512,50.05,50.05,NORMAL
2652,0,512,50.05,50.05,NORMAL
2653,0,512,50.05,50.05,NORMAL
2654,0,512,50.05,50.05,NORMAL
2655,0,512,50.05,50.05,NORMAL
2656,0,512,50.05,50.05,NORMAL
2657,0,512,50.05,50.05,NORMAL
2658,0,512,50.05,50.05,NORMAL
2659,0,512,50.05,50.05,NORMAL
2660,0,512,50.05,50.05,NORMAL
2661,0,512,50.05,50.05,NORMAL
2662,0,512,50.05,50.05,NORMAL
2663,0,512,50.05,50.05,NORMAL
2664,0,512,50.05,50.05,NORMAL
2665,0,512,50.05,50.05,NORMAL
2666,0,512,50.05,50.05,NORMAL
2667,0,512,50.05,50.05,NORMAL
2668,0,512,50.05,50.05,NORMAL
2669,0,512,50.05,50.05,NORMAL
2670,0,512,50.05,50.05,NORMAL
2671,0,512,50.05,50.05,NORMAL
2672,0,512,50.05,50.05,NORMAL
2673,0,512,50.05,50.05,NORMAL
2674,0,512,50.05,50.05,NORMAL
2675,0,512,50.05,50.05,NORMAL
2676,0,512,50.05,50.05,NORMAL
2677,0,512,50.05,50.05,NORMAL
2678,0,512,50.05,50.05,NORMAL
2679,0,512,50.05,50.05,NORMAL
2680,0,512,50.05,50.05,NORMAL
2681,0,512,50.05,50.05,NORMAL
2682,0,512,50.05,50.05,NORMAL
2683,0,512,50.05,50.05,NORMAL
2684,0,512,50.05,50.05,NORMAL
2685,0,512,50.05,50.05,NORMAL
2686,0,512,50.05,50.05,NORMAL
2687,0,512,50.05,50.05,NORMAL
2688,0,512,50.05,50.05,NORMAL
2689,0,512,50.05,50.05,NORMAL
2690,0,512,50.05,50.05,NORMAL
2691,0,512,50.05,50.05,NORMAL
2692,0,512,50.05,50.05,NORMAL
2693,0,512,50.05,50.05,NORMAL
2694,0,512,50.05,50.05,NORMAL
2695,0,512,50.05,50.05,NORMAL
2696,0,512,50.05,50.05,NORMAL
2697,0,512,50.05,50.05,NORMAL
